key_mlbam,name_first,name_last,full_name
110427,carlos,baerga,carlos baerga
119315,ray,moore,ray moore
492698,mike,walsh,mike walsh
110642,les,bartholomew,les bartholomew
661294,ryan,easton,ryan easton
124218,pinky,whitney,pinky whitney
113245,garton,del savio,garton del savio
817141,herb,souell,herb souell
118289,gene,markland,gene markland
571974,j. r.,murphy,j. r. murphy
675650,michael,mercado,michael mercado
119493,ford,mullen,ford mullen
111720,jimmy,burke,jimmy burke
150102,dave,coggin,dave coggin
817452,julio,rojo,julio rojo
112626,mike,cook,mike cook
150433,ben,davis,ben davis
118988,andrew,messenger,andrew messenger
430627,bartolomé,fortunato,bartolomé fortunato
117883,lou,lombardo,lou lombardo
817458,nat,rogers,nat rogers
121300,val,robinson,val robinson
123406,joe,torre,joe torre
816771,casey,walker,casey walker
115870,larry,hesterfer,larry hesterfer
120580,duane,pillette,duane pillette
425857,david,manning,david manning
451491,joel,zumaya,joel zumaya
808963,roki,sasaki,roki sasaki
595371,chris,rearick,chris rearick
122269,elmer,singleton,elmer singleton
670224,kameron,misner,kameron misner
656413,stuart,fairchild,stuart fairchild
116986,ray,kennedy,ray kennedy
669467,andre,pallante,andre pallante
116682,doug,jones,doug jones
543228,yan,gomes,yan gomes
641341,tyler,bashlor,tyler bashlor
133343,preston,wilson,preston wilson
116163,ricky,horton,ricky horton
115162,burleigh,grimes,burleigh grimes
123819,dixie,walker,dixie walker
118893,dave,meads,dave meads
818616,henry,kimbro,henry kimbro
123882,john,walsh,john walsh
116099,shawn,holman,shawn holman
118945,mario,mendoza,mario mendoza
122584,jim,spencer,jim spencer
689266,dylan,dodd,dylan dodd
676059,jordan,westburg,jordan westburg
110578,eppie,barnes,eppie barnes
123343,johnny,tillman,johnny tillman
122693,william,starr,william starr
122392,george,smith,george smith
114230,huck,flener,huck flener
116447,bill,jackson,bill jackson
111383,ron,brand,ron brand
430649,iván,ochoa,iván ochoa
429382,darren,balsley,darren balsley
429481,tony,mounce,tony mounce
817307,bonnie,serrell,bonnie serrell
456499,scott,patterson,scott patterson
116947,john,kelly,john kelly
124293,lefty,williams,lefty williams
110071,joe,adcock,joe adcock
820695,red,applegate,red applegate
819619,bill,evans,bill evans
119423,carl,morton,carl morton
122577,chet,spencer,chet spencer
818932,robert,hudspeth,robert hudspeth
116128,mike,hooper,mike hooper
110114,santo,alcalá,santo alcalá
122683,dave,stapleton,dave stapleton
124267,aldon,wilkie,aldon wilkie
816740,pinky,ward,pinky ward
111130,frederick,boardman,frederick boardman
641853,david,mckay,david mckay
111486,jack,brittin,jack brittin
114847,luke,glavenich,luke glavenich
491646,jeanmar,gómez,jeanmar gómez
517059,josé,de paula,josé de paula
122855,sammy,strang,sammy strang
596295,austin,gomber,austin gomber
488776,jaye,chapman,jaye chapman
459967,sam,lecure,sam lecure
115460,carroll,hardy,carroll hardy
114930,fernando,gonzález,fernando gonzález
120769,ray,prim,ray prim
121531,johnny,rucker,johnny rucker
820042,jimmy,cockerham,jimmy cockerham
408249,julio,mañón,julio mañón
116019,jack,hoey,jack hoey
113072,jack,daugherty,jack daugherty
114060,horace,fenner,horace fenner
115783,butch,henry,butch henry
150419,jeff,d'amico,jeff d'amico
118509,jim,mcandrew,jim mcandrew
664954,brett,sullivan,brett sullivan
122303,bill,skowron,bill skowron
600301,taylor,motter,taylor motter
120153,alex,pacheco,alex pacheco
122907,george,stumpf,george stumpf
117474,frank,lange,frank lange
122341,joe,smaza,joe smaza
621248,ralph,garza,ralph garza
113230,luis,deleón,luis deleón
124199,milt,whitehead,milt whitehead
116473,bert,james,bert james
115535,gene,harris,gene harris
120395,laurin,pepper,laurin pepper
606995,justin,hancock,justin hancock
122371,dave,smith,dave smith
817684,bill,powell,bill powell
116490,vic,janowicz,vic janowicz
119347,mickey,morandini,mickey morandini
119701,rocky,nelson,rocky nelson
119843,mike,norris,mike norris
122427,roy,smith,roy smith
122636,bill,stafford,bill stafford
136734,octavio,dotel,octavio dotel
122739,mike,stenhouse,mike stenhouse
818306,manuel,masiñeira,manuel masiñeira
608335,kyle,funkhouser,kyle funkhouser
818939,john,huber,john huber
122599,harry,spilman,harry spilman
115898,buddy,hicks,buddy hicks
118949,tony,menéndez,tony menéndez
117087,sam,king,sam king
123734,bill,virdon,bill virdon
817909,albert,overton,albert overton
115305,bill,hague,bill hague
407882,pat,strange,pat strange
642136,matt,thaiss,matt thaiss
451186,lastings,milledge,lastings milledge
115212,al,grunwald,al grunwald
573597,gabe,morales,gabe morales
820336,george,brown,george brown
115937,herman,hill,herman hill
474443,iván,de jesús,iván de jesús
115929,belden,hill,belden hill
122267,hosea,siner,hosea siner
114471,oscar,fuhr,oscar fuhr
114413,jake,freeze,jake freeze
118490,brent,mayne,brent mayne
120700,nellie,pott,nellie pott
113896,ángel,escobar,ángel escobar
571439,r. j.,alvarez,r. j. alvarez
400291,dustin,moseley,dustin moseley
117994,rob,lukachyk,rob lukachyk
676220,seth,elledge,seth elledge
119931,billy,o'dell,billy o'dell
111494,john,brock,john brock
121620,pony,sager,pony sager
112584,tom,connolly,tom connolly
110635,jack,barry,jack barry
444444,mitch,atkins,mitch atkins
119401,walter,morris,walter morris
111252,dick,bosman,dick bosman
115521,greg,harris,greg harris
547888,masahiro,tanaka,masahiro tanaka
110118,scott,aldred,scott aldred
292294,luis,figueroa,luis figueroa
669302,logan,gilbert,logan gilbert
119172,dan,minahan,dan minahan
445593,justin,meccage,justin meccage
112561,jocko,conlan,jocko conlan
115576,topsy,hartsel,topsy hartsel
430599,joe,blanton,joe blanton
123801,tim,wakefield,tim wakefield
819953,sam,crawford,sam crawford
150393,tony,armas,tony armas
111360,cliff,brady,cliff brady
117448,doc,land,doc land
120099,bill,oster,bill oster
119045,horace,milan,horace milan
110541,jimmy,bannon,jimmy bannon
117931,scott,loucks,scott loucks
657656,ramón,laureano,ramón laureano
115799,ron,herbel,ron herbel
110565,al,barker,al barker
122223,frank,sigafoos,frank sigafoos
818758,jimmy,johnson,jimmy johnson
471919,jhonny,núñez,jhonny núñez
111853,edgar,cáceres,edgar cáceres
117181,rudy,kneisch,rudy kneisch
117037,dana,kiecker,dana kiecker
113279,tony,dephillips,tony dephillips
116359,carl,husta,carl husta
113792,henry,elder,henry elder
124680,gus,yost,gus yost
458679,josh,bell,josh bell
115075,dolly,gray,dolly gray
482188,darin,padur,darin padur
122053,frank,shannon,frank shannon
669194,ryne,nelson,ryne nelson
118285,red,marion,red marion
115235,lefty,guise,lefty guise
124025,mitch,webster,mitch webster
820523,sam,bennett,sam bennett
119296,gene,moore,gene moore
134263,tom,wilson,tom wilson
506747,francisco,peña,francisco peña
119154,kevin,millwood,kevin millwood
116095,brad,holman,brad holman
136661,marino,santana,marino santana
117969,steve,lubratich,steve lubratich
116198,chris,howard,chris howard
121073,tony,rensa,tony rensa
816758,tony,walker,tony walker
120909,edgar,ramos,edgar ramos
118954,ted,menze,ted menze
118704,john,mcgillen,john mcgillen
116575,darrell,johnson,darrell johnson
113050,cliff,daringer,cliff daringer
492619,hugo,bezdek,hugo bezdek
819975,harry,cornett,harry cornett
119611,george,myatt,george myatt
120142,jack,owens,jack owens
819624,carlos,etchegoyen,carlos etchegoyen
117916,aurelio,lópez,aurelio lópez
115454,lou,hardie,lou hardie
686842,mckinley,moore,mckinley moore
116598,youngy,johnson,youngy johnson
113848,joe,engel,joe engel
118023,greg,luzinski,greg luzinski
692285,luis,guerrero,luis guerrero
115509,joe,harrington,joe harrington
665734,angel,felipe,angel felipe
117292,tom,kramer,tom kramer
123467,joe,trimble,joe trimble
118278,walt,marbet,walt marbet
817112,jim,starks,jim starks
124503,ed,wojna,ed wojna
607054,jace,peterson,jace peterson
818248,walter,mccoy,walter mccoy
114365,bill,fox,bill fox
818170,schute,merritt,schute merritt
114836,brian,givens,brian givens
111748,farmer,burns,farmer burns
150409,christian,parker,christian parker
467856,carlos,monasterios,carlos monasterios
114992,jim,gott,jim gott
663765,jake,woodford,jake woodford
116565,bob,johnson,bob johnson
594815,jeff,ferrell,jeff ferrell
114501,john,gabler,john gabler
666277,george,soriano,george soriano
120806,pid,purdy,pid purdy
668674,lucas,erceg,lucas erceg
542583,jesús,aguilar,jesús aguilar
643550,layne,somsen,layne somsen
120322,harley,payne,harley payne
111220,ray,boone,ray boone
117941,vance,lovelace,vance lovelace
134182,mike,saipe,mike saipe
594943,zach,neal,zach neal
114518,del,gainer,del gainer
118908,frank,meek,frank meek
115921,teddy,higuera,teddy higuera
687066,eric,yang,eric yang
641432,willie,calhoun,willie calhoun
119925,johnny,o'connor,johnny o'connor
116558,rankin,johnson,rankin johnson
122056,owen,shannon,owen shannon
114765,paul,giel,paul giel
683627,anthony,molina,anthony molina
620454,josé,castillo,josé castillo
818469,gustavo,lluberes,gustavo lluberes
816727,william,warrick,william warrick
445216,daniel,mccutchen,daniel mccutchen
110353,billy,ashley,billy ashley
676628,mark,contreras,mark contreras
123561,jim,umbricht,jim umbricht
113468,harry,dooms,harry dooms
122990,max,surkont,max surkont
118753,stuffy,mcinnis,stuffy mcinnis
119659,jim,nash,jim nash
124193,bill,white,bill white
577468,roberto,ortiz,roberto ortiz
431083,jordan,sprechman,jordan sprechman
120747,todd,pratt,todd pratt
123927,dick,ward,dick ward
118792,byron,mclaughlin,byron mclaughlin
112711,mike,cosgrove,mike cosgrove
819614,felix,evans,felix evans
114448,frankie,frisch,frankie frisch
456012,dan,dement,dan dement
461836,chris,lambert,chris lambert
116881,greg,keatley,greg keatley
111662,dick,buckley,dick buckley
542942,carson,blair,carson blair
114846,jack,glasscock,jack glasscock
408226,juan,brito,juan brito
606336,luis,marté,luis marté
115306,don,hahn,don hahn
122556,bob,spade,bob spade
114997,claude,gouzzie,claude gouzzie
116709,red,jones,red jones
112944,joe,cunningham,joe cunningham
124748,gregg,zaun,gregg zaun
674681,michael,plassmeyer,michael plassmeyer
122522,luis,sojo,luis sojo
114435,cy,fried,cy fried
444886,zach,mcclellan,zach mcclellan
110657,jim,baskette,jim baskette
112026,frank,carpin,frank carpin
120396,ray,pepper,ray pepper
460677,cory,wade,cory wade
123495,ollie,tucker,ollie tucker
117169,joe,klugmann,joe klugmann
820603,f.,banks,f. banks
124270,marc,wilkins,marc wilkins
113488,david,doster,david doster
124143,harry,wheeler,harry wheeler
124739,eddie,zambrano,eddie zambrano
517451,joe,ortiz,joe ortiz
543223,brad,glenn,brad glenn
121871,ken,schrom,ken schrom
623439,ryan,garton,ryan garton
122897,dick,stuart,dick stuart
124073,greg,wells,greg wells
500721,yoervis,medina,yoervis medina
680739,josh,winder,josh winder
113354,lloyd,dietz,lloyd dietz
666208,alex,speas,alex speas
111936,paul,campbell,paul campbell
115102,paddy,greene,paddy greene
119250,ed,monroe,ed monroe
114262,bobby,floyd,bobby floyd
119658,cotton,nash,cotton nash
819008,bruce,hocker,bruce hocker
820369,jess,brooks,jess brooks
118579,jim,mccloskey,jim mccloskey
133980,mike,frank,mike frank
121101,archie,reynolds,archie reynolds
817895,juan,padrón,juan padrón
119216,danny,moeller,danny moeller
607259,nick,martínez,nick martínez
121648,bill,sampen,bill sampen
642840,joe,harvey,joe harvey
820068,maceo,clark,maceo clark
118655,gil,mcdougald,gil mcdougald
116307,al,humphrey,al humphrey
122513,russ,snyder,russ snyder
110783,phil,bedgood,phil bedgood
121360,tony,rodríguez,tony rodríguez
117367,earl,kunz,earl kunz
499125,gregg,wong,gregg wong
111631,roy,bruner,roy bruner
543351,jay,jackson,jay jackson
123238,pinch,thomas,pinch thomas
121406,cookie,rojas,cookie rojas
124391,zeke,wilson,zeke wilson
434699,guy,conti,guy conti
116967,john,kelty,john kelty
123213,bob,tewksbury,bob tewksbury
119000,butch,metzger,butch metzger
816784,lee,wade,lee wade
425471,jimmy,gobble,jimmy gobble
670050,stephen,ridings,stephen ridings
116136,william,hoover,william hoover
453954,kevin,hart,kevin hart
111780,moe,burtschy,moe burtschy
120589,ed,pinnance,ed pinnance
118545,roger,mccardell,roger mccardell
116787,wally,judnich,wally judnich
431076,mike,shalin,mike shalin
123640,fred,van dusen,fred van dusen
118659,sam,mcdowell,sam mcdowell
150208,ken,ray,ken ray
124185,rondell,white,rondell white
818830,don,jefferson,don jefferson
817306,andrew,sephus,andrew sephus
482663,david,rackley,david rackley
477132,clayton,kershaw,clayton kershaw
492488,ron,gideon,ron gideon
122152,tommy,shields,tommy shields
425543,josh,wilson,josh wilson
612434,miguel,castro,miguel castro
818255,bob,mcclure,bob mcclure
116477,chris,james,chris james
123309,dickie,thon,dickie thon
112178,rome,chambers,rome chambers
110250,craig,anderson,craig anderson
110265,ed,andrews,ed andrews
816898,harold,treadwell,harold treadwell
115561,frank,harter,frank harter
110995,steve,bilko,steve bilko
110762,rich,beck,rich beck
668715,spencer,steer,spencer steer
114368,joe,foy,joe foy
492665,stump,merrill,stump merrill
817404,ewing,russell,ewing russell
543506,brandon,maurer,brandon maurer
116761,tim,jordan,tim jordan
115303,rip,hagerman,rip hagerman
117592,tim,leary,tim leary
817761,walter,perry,walter perry
119453,manny,mota,manny mota
123726,fernando,viña,fernando viña
820072,alex,clark,alex clark
120972,phil,reardon,phil reardon
115794,roy,henshaw,roy henshaw
123604,rafael,valdez,rafael valdez
116137,john,hope,john hope
110396,earl,averill,earl averill
113940,red,evans,red evans
117923,marcelino,lópez,marcelino lópez
114655,joe,gates,joe gates
123454,harry,trekell,harry trekell
117347,gil,kubski,gil kubski
232994,scott,strickland,scott strickland
622505,victor,alcántara,victor alcántara
115387,ken,hamlin,ken hamlin
116639,bill,johnson,bill johnson
115350,dick,hall,dick hall
562235,jack,maloof,jack maloof
573113,tony,renda,tony renda
407093,brett,jodie,brett jodie
122862,joe,straub,joe straub
116559,abbie,johnson,abbie johnson
816483,james,womack,james womack
433437,mike,maconi,mike maconi
120016,ed,o'neil,ed o'neil
120045,rey,ordóñez,rey ordóñez
115042,eddie,grant,eddie grant
120768,ariel,prieto,ariel prieto
112118,carmelo,castillo,carmelo castillo
111510,fred,mauer,fred mauer
276526,kevin,walker,kevin walker
468007,julio,rangel,julio rangel
119093,ed,miller,ed miller
115639,ben,hayes,ben hayes
670036,matt,festa,matt festa
123045,bill,sweeney,bill sweeney
120650,mark,polhemus,mark polhemus
117823,john,littlefield,john littlefield
119841,jim,norris,jim norris
819615,clarence,evans,clarence evans
119436,jerry,moses,jerry moses
121553,paul,runge,paul runge
110338,rené,arocha,rené arocha
453068,mike,costanzo,mike costanzo
111908,ken,caminiti,ken caminiti
121810,chuck,schilling,chuck schilling
112807,steve,crawford,steve crawford
119869,jon,nunnally,jon nunnally
119605,paul,musser,paul musser
123205,dick,terwilliger,dick terwilliger
121836,mike,schmidt,mike schmidt
115588,don,hasenmayer,don hasenmayer
150021,darnell,mcdonald,darnell mcdonald
119150,dick,mills,dick mills
444436,ryan,webb,ryan webb
117569,gene,layden,gene layden
122511,john,snyder,john snyder
124046,elmer,weingartner,elmer weingartner
122282,sibby,sisti,sibby sisti
123401,jeff,torborg,jeff torborg
119718,robb,nen,robb nen
605508,charlie,tilson,charlie tilson
112329,jim,clark,jim clark
819323,herman,gordon,herman gordon
545363,jacob,turner,jacob turner
113510,joe,dowie,joe dowie
122384,ernie,smith,ernie smith
444468,héctor,rondón,héctor rondón
452657,jon,lester,jon lester
819294,willie,gray,willie gray
110639,dick,bartell,dick bartell
112188,darrel,chaney,darrel chaney
121255,eppa,rixey,eppa rixey
119588,amby,murray,amby murray
123478,quincy,trouppe,quincy trouppe
124028,pete,weckbecker,pete weckbecker
493649,suk-min,yoon,suk-min yoon
115696,randy,heflin,randy heflin
110113,vic,albury,vic albury
114154,sam,fishburn,sam fishburn
111159,john,bohnet,john bohnet
124498,mark,wohlers,mark wohlers
113274,eddie,dent,eddie dent
235094,juan,alvarez,juan alvarez
119977,frank,olin,frank olin
121981,socks,seibold,socks seibold
111890,leo,callahan,leo callahan
118748,austin,mchenry,austin mchenry
815800,ted,turner,ted turner
621035,chris,taylor,chris taylor
119922,dan,o'connor,dan o'connor
112741,dee,cousineau,dee cousineau
111194,nino,bongiovanni,nino bongiovanni
110890,jeff,berblinger,jeff berblinger
429341,jack,mckeon,jack mckeon
150211,brian,buchanan,brian buchanan
613603,jonathan,webb,jonathan webb
818507,jim,lewis,jim lewis
121803,harry,scherer,harry scherer
460055,john,mayberry,john mayberry
136730,calvin,pickering,calvin pickering
541650,hernán,pérez,hernán pérez
119863,win,noyes,win noyes
117863,kenny,lofton,kenny lofton
276533,ben,weber,ben weber
150466,brent,abernathy,brent abernathy
110878,cy,bentley,cy bentley
115771,les,hennessy,les hennessy
124305,eddie,williams,eddie williams
110399,ramón,avilés,ramón avilés
446481,sean,rodríguez,sean rodríguez
572241,david,washington,david washington
819644,jean,ellison,jean ellison
123606,sergio,valdez,sergio valdez
